gridID,TreeFrac,CropFrac,ShrubFrac,HerbFrac
1,0.0,0.0,0.0,0.0
2,0.7147867267700001,0.0,0.00058445353,0.027761543
3,0.9848041999999999,0.00029222677,0.0,0.014611338
4,0.9887039,0.0,0.00059453033,0.00921522
5,0.98772644,0.0,0.0,0.0093512565
6,0.9667063,0.0074316289999999995,0.00029726516,0.025564804
7,0.9351256600000001,0.0166569253,0.0014611338,0.04237288
8,0.9821741500000001,0.0,0.0,0.014319111
9,0.5829924,0.134132089,0.0,0.031852717
10,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0
31,0.33055885609999996,0.35225920516,0.0,0.12990487
32,0.0482174138,0.20835768000000002,0.0,0.7223846
33,0.012782402,0.09482758499999999,0.0,0.7826992
34,0.02140309,0.44322235,0.0,0.37098694000000004
35,0.01896007,0.22665901649999998,0.0,0.30623384000000003
36,0.01782583277,0.0692577436,0.0,0.17796610000000002
37,0.0093512565,0.0,0.0,0.0014611338
38,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0
