gridID,TreeFrac,CropFrac,ShrubFrac,HerbFrac
1,.0000,.0000,.0000,.0000
2,.2560,.4077,.0555,.0472
3,.5254,.3874,.0732,.0000
4,.2575,.6935,.0418,.0000
5,.0766,.9086,.0130,.0000
6,.0495,.8997,.0408,.0005
7,.2717,.6704,.0527,.0000
8,.5848,.3085,.0902,.0040
9,.0631,.6786,.0220,.0033
10,.0000,.0000,.0000,.0000
11,.0000,.0000,.0000,.0000
12,.0000,.0000,.0000,.0000
13,.0000,.0000,.0000,.0000
14,.0000,.0000,.0000,.0000
15,.0000,.0000,.0000,.0000
16,.0000,.0000,.0000,.0000
17,.0000,.0000,.0000,.0000
18,.0000,.0000,.0000,.0000
19,.0000,.0000,.0000,.0000
20,.0000,.0000,.0000,.0000
21,.0000,.0000,.0000,.0000
22,.0000,.0000,.0000,.0000
23,.0000,.0000,.0000,.0000
24,.0000,.0000,.0000,.0000
25,.0000,.0000,.0000,.0000
26,.0000,.0000,.0000,.0000
27,.0000,.0000,.0000,.0000
28,.0000,.0000,.0000,.0000
29,.0000,.0000,.0000,.0000
30,.0000,.0000,.0000,.0000
31,.0179,.7592,.0107,.0190
32,.0407,.6161,.0286,.1247
33,.0349,.5198,.0062,.1332
34,.0145,.4780,.0153,.1075
35,.0101,.2599,.0189,.0753
36,.0051,.1183,.0144,.0498
37,.0017,.0111,.0028,.0081
38,.0000,.0000,.0000,.0000
39,.0000,.0000,.0000,.0000
40,.0000,.0000,.0000,.0000
41,.0000,.0000,.0000,.0000
42,.0000,.0000,.0000,.0000
43,.0000,.0000,.0000,.0000
44,.0000,.0000,.0000,.0000
45,.0000,.0000,.0000,.0000
46,.0000,.0000,.0000,.0000
47,.0000,.0000,.0000,.0000
48,.0000,.0000,.0000,.0000
49,.0000,.0000,.0000,.0000
50,.0000,.0000,.0000,.0000
51,.0000,.0000,.0000,.0000
52,.0000,.0000,.0000,.0000
53,.0000,.0000,.0000,.0000
54,.0000,.0000,.0000,.0000
55,.0000,.0000,.0000,.0000
56,.0000,.0000,.0000,.0000
57,.0000,.0000,.0000,.0000
58,.0000,.0000,.0000,.0000
59,.0000,.0000,.0000,.0000
60,.0000,.0000,.0000,.0000
