gridID,TreeFrac,CropFrac,ShrubFrac,HerbFrac
256,.0000,.0000,.0000,.0000
257,.0000,.0000,.0000,.0000
258,.0000,.0000,.0000,.0000
259,.0000,.0000,.0000,.0000
260,.0000,.0000,.0000,.0000
261,.2262,.2846,.3802,.0494
262,.3748,.1224,.4118,.0452
263,.4780,.0978,.3676,.0000
264,.4230,.1301,.3969,.0000
265,.6184,.0410,.2796,.0000
266,.5361,.1373,.2686,.0000
267,.3996,.2320,.3028,.0000
268,.2755,.1930,.3941,.0676
269,.4407,.1807,.2268,.1001
270,.2578,.2667,.4211,.0000
271,.3442,.2278,.3691,.0000
272,.4829,.0440,.4202,.0000
273,.5131,.0828,.3454,.0000
274,.2271,.1723,.5519,.0000
275,.3260,.0954,.5247,.0047
276,.4671,.0510,.3536,.0605
277,.3163,.3037,.2269,.0997
278,.0722,.3156,.5256,.0000
279,.0305,.3655,.5016,.0000
280,.0614,.3831,.4557,.0000
281,.0856,.5165,.2981,.0000
282,.1571,.5167,.2440,.0000
283,.5047,.1369,.2844,.0000
284,.3429,.2618,.2113,.0947
285,.5691,.0420,.2608,.0701
286,.4341,.0568,.4535,.0000
287,.5035,.0964,.3433,.0000
288,.5677,.0572,.3193,.0000
289,.5352,.1432,.2605,.0000
290,.3950,.2156,.3331,.0000
291,.4851,.1659,.3039,.0000
292,.4662,.2391,.2639,.0000
293,.3431,.1233,.4444,.0529
294,.4841,.1292,.3466,.0000
295,.7348,.0225,.1893,.0000
296,.4687,.0853,.4158,.0000
297,.2401,.3440,.3610,.0000
298,.0491,.5794,.2871,.0000
299,.1084,.3530,.4623,.0000
300,.1098,.3266,.4100,.0287
301,.0257,.4569,.3713,.0323
302,.3218,.1062,.4989,.0078
303,.0999,.1749,.6410,.0000
304,.6077,.0376,.2910,.0000
305,.6635,.1242,.1471,.0000
306,.5907,.1436,.2016,.0058
307,.3007,.2606,.3825,.0000
308,.1225,.2985,.5128,.0016
309,.4229,.0703,.3880,.0684
310,.5445,.0916,.2971,.0000
311,.0866,.2719,.5406,.0000
312,.0474,.5535,.2928,.0000
313,.0313,.4516,.4035,.0000
314,.0174,.2202,.6452,.0000
315,.2006,.1472,.5312,.0362
316,.2725,.1986,.4345,.0000
317,.1958,.2558,.4564,.0006
318,.5898,.1224,.2145,.0155
319,.0269,.7139,.1069,.0437
320,.0002,.7251,.0249,.1537
321,.0038,.4477,.1491,.1511
322,.2004,.2830,.3041,.0451
323,.4964,.0616,.3636,.0023
324,.5312,.0570,.3220,.0067
325,.3069,.3619,.2099,.0369
326,.0494,.5269,.0852,.1218
327,.0056,.1379,.0181,.0658
328,.0000,.0000,.0000,.0000
329,.0000,.0000,.0000,.0000
330,.0000,.0000,.0000,.0000
331,.0086,.1501,.0082,.2044
332,.0553,.6256,.1264,.0772
333,.3173,.1331,.3202,.0739
334,.0321,.7419,.0907,.0177
335,.0055,.7081,.0033,.0924
336,.0073,.3974,.0119,.2194
337,.0196,.7117,.0585,.0222
338,.0114,.7385,.0453,.0457
339,.0002,.0313,.1973,.2692
340,.0000,.0000,.0276,.0000
341,.0000,.0000,.0000,.0000
342,.0000,.0000,.0000,.0000
343,.0370,.0322,.0224,.3013
344,.2563,.0550,.1307,.4622
345,.1532,.2739,.0721,.3091
346,.0000,.0135,.0452,.3148
347,.0000,.0000,.0000,.0000
348,.0000,.0000,.0000,.0000
349,.0000,.0000,.0000,.0000
350,.0000,.0000,.0000,.0000
351,.0000,.0000,.0000,.0000
352,.0000,.0000,.0000,.0000
353,.0000,.0000,.0000,.0000
354,.0000,.0000,.0000,.0000
355,.0000,.0000,.0000,.0000
356,.0000,.0000,.0000,.0000
357,.0000,.0000,.0000,.1174
358,.0000,.0000,.0000,.0218
359,.0000,.0000,.0000,.0000
360,.0000,.0000,.0000,.0000
361,.0000,.0000,.0000,.0000
362,.0000,.0186,.0453,.0253
363,.0000,.0209,.0687,.1003
364,.0000,.0000,.0000,.0000
365,.0000,.0000,.0000,.0000
366,.0000,.0000,.0000,.0000
367,.0000,.0000,.0000,.0000
368,.0000,.0000,.0000,.0000
369,.0000,.0000,.0000,.0000
370,.0000,.0000,.0000,.0000
371,.0000,.0000,.0000,.0000
372,.0000,.0000,.0000,.0000
373,.0000,.0000,.0000,.0000
374,.0000,.0000,.0000,.0000
375,.0000,.0000,.0000,.0000
376,.0000,.0000,.0000,.0000
377,.0000,.0000,.0000,.0000
378,.0000,.0000,.0000,.0000
379,.0000,.0000,.0000,.0000
380,.0000,.0000,.0000,.0000
381,.0000,.0000,.0000,.0000
382,.0000,.0000,.0000,.0000
383,.0000,.0000,.0000,.0000
384,.0000,.0000,.0000,.0000
385,.0000,.0000,.0000,.0000
386,.0000,.0000,.0000,.0000
387,.0000,.0000,.0000,.0000
388,.0000,.0000,.0000,.0000
389,.0000,.0000,.0000,.0000
390,.0000,.0000,.0000,.0000
391,.1675,.3499,.3435,.0558
392,.3603,.1248,.2987,.1666
393,.2845,.1798,.4688,.0000
394,.3660,.1245,.4055,.0368
395,.3838,.0729,.4751,.0000
396,.6061,.0539,.2810,.0000
397,.3820,.3609,.1522,.0505
398,.3590,.1196,.4486,.0000
399,.5132,.0517,.3706,.0000
400,.5125,.1088,.3110,.0000
401,.4030,.1375,.3943,.0000
402,.7337,.0170,.1857,.0000
403,.2800,.1502,.3709,.1360
404,.4809,.1152,.3379,.0039
405,.3486,.3789,.2272,.0049
406,.3526,.1291,.4335,.0136
407,.4545,.0515,.3141,.0910
408,.5846,.0920,.2523,.0000
409,.1366,.3652,.4157,.0000
410,.0604,.4494,.4010,.0000
