gridID,TreeFrac,CropFrac,ShrubFrac,HerbFrac
177,.0136,.9457,.0063,.0000
178,.0193,.8922,.0587,.0000
179,.0238,.8125,.1376,.0000
180,.0094,.8640,.1100,.0000
181,.0130,.7931,.0961,.0093
182,.0187,.8345,.0349,.0103
183,.0259,.8769,.0493,.0000
184,.0325,.8106,.1121,.0000
185,.0210,.9307,.0154,.0000
186,.0265,.9507,.0115,.0000
187,.0272,.8909,.0752,.0000
188,.0200,.8566,.0345,.0038
189,.0172,.9380,.0319,.0000
190,.0308,.6510,.1846,.0642
191,.0348,.6447,.2239,.0319
192,.0390,.5697,.3120,.0287
193,.0233,.4420,.3727,.0277
194,.0122,.6231,.2874,.0033
195,.0132,.6141,.3111,.0202
196,.0111,.9170,.0450,.0000
197,.0142,.9356,.0388,.0010
198,.0139,.7504,.1999,.0000
199,.0208,.8269,.1267,.0000
200,.0166,.8980,.0765,.0000
201,.0179,.8823,.0756,.0000
202,.0000,.9119,.0646,.0000
203,.0015,.8112,.1609,.0000
204,.0096,.7690,.1572,.0000
205,.0143,.6437,.0996,.0478
206,.0218,.7221,.1364,.0000
207,.0052,.5836,.3364,.0000
208,.0000,.7363,.2230,.0000
209,.0079,.6843,.2587,.0000
210,.0271,.5637,.3369,.0000
211,.0137,.6082,.3386,.0000
212,.0576,.4738,.3965,.0000
213,.0367,.4621,.4029,.0135
214,.0228,.4485,.3379,.1033
215,.0465,.3999,.4103,.0558
216,.1616,.2592,.4543,.0474
217,.3052,.1192,.3894,.1027
218,.0340,.6612,.1901,.0348
219,.0492,.4959,.2514,.1161
220,.0786,.4128,.2146,.2262
221,.0480,.3884,.1868,.3386
222,.0451,.4794,.1949,.2099
223,.0160,.4030,.2512,.2644
224,.2082,.1121,.5722,.0238
225,.1362,.1147,.6157,.0769
226,.0324,.7815,.1362,.0000
227,.0090,.8489,.0880,.0000
228,.0159,.9313,.0142,.0000
229,.0108,.6414,.2936,.0000
230,.0259,.6679,.2393,.0000
231,.0120,.6662,.2475,.0000
232,.0172,.5335,.3684,.0000
233,.0078,.5739,.3397,.0000
234,.0376,.5797,.3186,.0000
235,.0446,.5212,.3569,.0000
236,.0180,.3787,.3075,.1721
237,.0346,.6782,.1919,.0143
238,.0119,.9301,.0159,.0000
239,.0159,.9474,.0023,.0000
240,.0177,.9741,.0000,.0000
241,.0135,.9637,.0037,.0000
242,.0070,.9557,.0012,.0000
243,.0072,.9418,.0027,.0000
244,.0110,.8990,.0288,.0000
245,.0012,.9336,.0331,.0000
246,.0118,.9173,.0341,.0000
247,.0102,.8979,.0858,.0000
248,.0159,.8734,.0942,.0000
249,.0101,.8806,.1004,.0000
250,.0108,.9008,.0812,.0000
251,.0101,.9142,.0713,.0000
252,.0099,.9190,.0661,.0000
253,.0237,.8839,.0898,.0000
254,.0149,.9612,.0204,.0000
255,.0177,.9143,.0558,.0000
256,.0105,.9643,.0215,.0000
257,.0124,.9610,.0257,.0000
258,.0101,.8961,.0878,.0000
259,.0102,.9049,.0745,.0000
260,.0056,.9177,.0541,.0000
261,.0019,.9298,.0333,.0026
262,.0066,.9456,.0106,.0123
263,.0076,.9741,.0030,.0022
264,.0007,.8713,.1184,.0013
265,.0000,.9309,.0593,.0000
266,.0022,.9164,.0658,.0000
